Year,CensusBlock,City,State,HouseholdIncome,HouseholdIncomeMedian
2013,17031220300,Chicago,IL,75500,17275
2013,17031210900,Chicago,IL,51026,3950
2013,17031210800,Chicago,IL,41895,8176
2013,17031210700,Chicago,IL,43480,5746
2013,17031836700,Chicago,IL,23214,5166
2013,17031210602,Chicago,IL,37583,12264
2013,17031210601,Chicago,IL,48778,4934
2013,17031210502,Chicago,IL,38313,4638
2013,17031210501,Chicago,IL,39725,6535
2013,17031836800,Chicago,IL,18489,7592
2013,17031210400,Chicago,IL,34271,6032
2013,17031210100,Chicago,IL,60298,6969
2013,17031200402,Chicago,IL,34648,10881
2013,17031200401,Chicago,IL,37605,4100
2013,17031836900,Chicago,IL,45781,18374
2013,17031200300,Chicago,IL,42875,14468
2013,17031200200,Chicago,IL,37357,8847
2013,17031200100,Chicago,IL,46591,11174
2013,17031191302,Chicago,IL,37720,6698
2013,17031837000,Chicago,IL,26678,7040
2013,17031191301,Chicago,IL,40305,5909
2013,17031191200,Chicago,IL,34583,7848
2013,17031191100,Chicago,IL,43308,7558
2013,17031191000,Chicago,IL,43480,7568
2013,17031837100,Chicago,IL,20868,8754
2013,17031190900,Chicago,IL,42019,14133
2013,17031190800,Chicago,IL,38348,5411
2013,17031190702,Chicago,IL,42776,4954
2013,17031190701,Chicago,IL,39221,12797
2013,17031837300,Chicago,IL,25106,11505
2013,17031190602,Chicago,IL,43987,6536
2013,17031190601,Chicago,IL,58145,11335
2013,17031190402,Chicago,IL,37684,8801
2013,17031190401,Chicago,IL,53484,5626
2013,17031837400,Chicago,IL,26477,14571
2013,17031190300,Chicago,IL,41530,5568
2013,17031190200,Chicago,IL,44091,7129
2013,17031190100,Chicago,IL,34432,9073
2013,17031180100,Chicago,IL,45426,9680
2013,17031837800,Chicago,IL,55000,16464
2013,17031171100,Chicago,IL,64038,3129
2013,17031171000,Chicago,IL,55410,9977
2013,17031170900,Chicago,IL,61227,8968
2013,17031170800,Chicago,IL,56636,5747
2013,17031838000,Chicago,IL,28405,10684
2013,17031170700,Chicago,IL,49299,11016
2013,17031170600,Chicago,IL,55417,28037
2013,17031170500,Chicago,IL,77961,10278
2013,17031170400,Chicago,IL,57727,10155
2013,17031838100,Chicago,IL,26875,6632
2013,17031170300,Chicago,IL,62459,10037
2013,17031170200,Chicago,IL,65523,12908
2013,17031170100,Chicago,IL,33514,11015
2013,17031161300,Chicago,IL,37391,7465
2013,17031838200,Chicago,IL,47339,18885
2013,17031161200,Chicago,IL,45847,6557
2013,17031161100,Chicago,IL,100250,31722
2013,17031161000,Chicago,IL,54091,11539
2013,17031160900,Chicago,IL,64286,4009
2013,17031838300,Chicago,IL,34760,19611
2013,17031160800,Chicago,IL,51833,11164
2013,17031160700,Chicago,IL,59297,18907
2013,17031160602,Chicago,IL,41152,5452
2013,17031160601,Chicago,IL,48412,6188
2013,17031838600,Chicago,IL,13514,1984
2013,17031160502,Chicago,IL,51750,12792
2013,17031160501,Chicago,IL,42833,8582
2013,17031160400,Chicago,IL,39548,7401
2013,17031160300,Chicago,IL,34786,9544
2013,17031838700,Chicago,IL,21051,6793
2013,17031160200,Chicago,IL,57935,14536
2013,17031160100,Chicago,IL,54188,13932
2013,17031151200,Chicago,IL,54063,4831
2013,17031151100,Chicago,IL,41181,5590
2013,17031838800,Chicago,IL,26835,3400
2013,17031151002,Chicago,IL,47201,8505
2013,17031151001,Chicago,IL,32316,12005
2013,17031150800,Chicago,IL,60579,11225
2013,17031150700,Chicago,IL,59250,7772
2013,17031839000,Chicago,IL,76856,15156
2013,17031150600,Chicago,IL,59659,9394
2013,17031150502,Chicago,IL,48146,3872
2013,17031150501,Chicago,IL,73728,7834
2013,17031150402,Chicago,IL,56969,11187
2013,17031839100,Chicago,IL,78000,17026
2013,17031150401,Chicago,IL,49775,16631
2013,17031150300,Chicago,IL,57110,9519
2013,17031150200,Chicago,IL,49760,9810
2013,17031140800,Chicago,IL,72865,10022
2013,17031839200,Chicago,IL,43651,7614
2013,17031140702,Chicago,IL,46607,7663
2013,17031140701,Chicago,IL,53393,13118
2013,17031140602,Chicago,IL,38868,10027
2013,17031140601,Chicago,IL,43452,8307
2013,17031839500,Chicago,IL,22326,9217
2013,17031140500,Chicago,IL,51515,4074
2013,17031140400,Chicago,IL,48404,5777
2013,17031140302,Chicago,IL,54839,10177
2013,17031140301,Chicago,IL,55217,15619
2013,17031839600,Chicago,IL,23295,11199
2013,17031140200,Chicago,IL,44286,12771
2013,17031140100,Chicago,IL,36786,10920
2013,17031130300,Chicago,IL,60000,9582
2013,17031130200,Chicago,IL,68523,11047
2013,17031839700,Chicago,IL,45675,13032
2013,17031130100,Chicago,IL,43454,10724
2013,17031120400,Chicago,IL,68782,12041
2013,17031120300,Chicago,IL,102254,12486
2013,17031120200,Chicago,IL,96833,12515
2013,17031839800,Chicago,IL,49643,5591
2013,17031120100,Chicago,IL,84459,13633
2013,17031110502,Chicago,IL,45440,9646
2013,17031110501,Chicago,IL,65721,10030
2013,17031110400,Chicago,IL,47474,14773
2013,17031839900,Chicago,IL,50921,12053
2013,17031110300,Chicago,IL,73026,19850
2013,17031110200,Chicago,IL,57461,12318
2013,17031110100,Chicago,IL,63558,20373
2013,17031100700,Chicago,IL,69237,5416
2013,17031840000,Chicago,IL,55924,10032
2013,17031100600,Chicago,IL,59606,9289
2013,17031100500,Chicago,IL,73426,13359
2013,17031100400,Chicago,IL,81464,9424
2013,17031100300,Chicago,IL,57869,11932
2013,17031840100,Chicago,IL,29583,9511
2013,17031100200,Chicago,IL,76176,8107
2013,17031100100,Chicago,IL,67589,14590
2013,17031090300,Chicago,IL,85278,13065
2013,17031090200,Chicago,IL,82010,4495
2013,17031840200,Chicago,IL,55688,9197
2013,17031090100,Chicago,IL,72500,14969
2013,17031081900,Chicago,IL,99250,55286
2013,17031081800,Chicago,IL,101176,19408
2013,17031081700,Chicago,IL,90116,18063
2013,17031840300,Chicago,IL,42204,12593
2013,17031081600,Chicago,IL,84608,10451
2013,17031081500,Chicago,IL,100938,21654
2013,17031081403,Chicago,IL,77374,18473
2013,17031081402,Chicago,IL,100117,40390
2013,17031840400,Chicago,IL,30078,5767
2013,17031081401,Chicago,IL,66875,36159
2013,17031081300,Chicago,IL,96796,15697
2013,17031081202,Chicago,IL,88922,27446
2013,17031081201,Chicago,IL,69845,9744
2013,17031840700,Chicago,IL,30526,5422
2013,17031081100,Chicago,IL,49716,12075
2013,17031081000,Chicago,IL,38582,10959
2013,17031080400,Chicago,IL,16411,18336
2013,17031080300,Chicago,IL,96250,17849
2013,17031840800,Chicago,IL,31711,5368
2013,17031080202,Chicago,IL,85997,15513
2013,17031080201,Chicago,IL,75029,7616
2013,17031080100,Chicago,IL,90109,21878
2013,17031071800,Chicago,IL,125100,28784
2013,17031841000,Chicago,IL,30170,17525
2013,17031071700,Chicago,IL,113875,18162
2013,17031071600,Chicago,IL,103167,31638
2013,17031071500,Chicago,IL,82021,7755
2013,17031071400,Chicago,IL,68651,8575
2013,17031841100,Chicago,IL,25069,5172
2013,17031071300,Chicago,IL,83194,18905
2013,17031071200,Chicago,IL,83750,10903
2013,17031071100,Chicago,IL,110813,27774
2013,17031071000,Chicago,IL,95250,19922
2013,17031841200,Chicago,IL,33750,6033
2013,17031070700,Chicago,IL,116364,26341
2013,17031070600,Chicago,IL,147738,33520
2013,17031070500,Chicago,IL,104803,36650
2013,17031070400,Chicago,IL,87333,29438
2013,17031841300,Chicago,IL,32775,6710
2013,17031070300,Chicago,IL,93324,10338
2013,17031070200,Chicago,IL,84919,14542
2013,17031070103,Chicago,IL,53750,17969
2013,17031070102,Chicago,IL,59971,13207
2013,17031841400,Chicago,IL,30588,12358
2013,17031070101,Chicago,IL,70379,15568
2013,17031063400,Chicago,IL,78542,30017
2013,17031063303,Chicago,IL,74006,10536
2013,17031063302,Chicago,IL,65233,7481
2013,17031841500,Chicago,IL,21908,10630
2013,17031063301,Chicago,IL,41884,9171
2013,17031063200,Chicago,IL,53750,8010
2013,17031063100,Chicago,IL,70900,6888
2013,17031063000,Chicago,IL,69830,18978
2013,17031841600,Chicago,IL,24291,10546
2013,17031062900,Chicago,IL,114076,37872
2013,17031062800,Chicago,IL,103708,21125
2013,17031062700,Chicago,IL,103412,21421
2013,17031062600,Chicago,IL,88482,12366
2013,17031841700,Chicago,IL,16573,4474
2013,17031062500,Chicago,IL,102444,8561
2013,17031062400,Chicago,IL,130833,26889
2013,17031062300,Chicago,IL,104583,13465
2013,17031062200,Chicago,IL,116938,13777
2013,17031841800,Chicago,IL,29063,6185
2013,17031062100,Chicago,IL,96571,13372
2013,17031062000,Chicago,IL,70851,11190
2013,17031061902,Chicago,IL,52654,10393
2013,17031061901,Chicago,IL,52664,12125
2013,17031841900,Chicago,IL,100564,11568
2013,17031061800,Chicago,IL,57563,13404
2013,17031061500,Chicago,IL,100921,7996
2013,17031061200,Chicago,IL,99219,13628
2013,17031061100,Chicago,IL,88289,28003
2013,17031842000,Chicago,IL,63750,25198
2013,17031061000,Chicago,IL,85057,16088
2013,17031060900,Chicago,IL,52162,5512
2013,17031060800,Chicago,IL,69394,7836
2013,17031060500,Chicago,IL,39931,13053
2013,17031842100,Chicago,IL,25664,4244
2013,17031060400,Chicago,IL,115000,12336
2013,17031060300,Chicago,IL,103603,14005
2013,17031060200,Chicago,IL,54722,13797
2013,17031060100,Chicago,IL,101750,12029
2013,17031842200,Chicago,IL,75682,20354
2013,17031051400,Chicago,IL,75580,8342
2013,17031051300,Chicago,IL,123026,43233
2013,17031051200,Chicago,IL,85313,22732
2013,17031051100,Chicago,IL,76689,19251
2013,17031842300,Chicago,IL,106019,12823
2013,17031051000,Chicago,IL,105045,32092
2013,17031050900,Chicago,IL,90956,26879
2013,17031050800,Chicago,IL,120313,35078
2013,17031050700,Chicago,IL,101923,13072
2013,17031842400,Chicago,IL,32985,6285
2013,17031050600,Chicago,IL,88100,27824
2013,17031050500,Chicago,IL,93088,8533
2013,17031050300,Chicago,IL,81920,16740
2013,17031050200,Chicago,IL,66214,4826
2013,17031842500,Chicago,IL,12036,3171
2013,17031050100,Chicago,IL,76172,17003
2013,17031040900,Chicago,IL,66964,15503
2013,17031040800,Chicago,IL,77794,10473
2013,17031040700,Chicago,IL,75430,12950
2013,17031842600,Chicago,IL,62778,20373
2013,17031040600,Chicago,IL,68021,9991
2013,17031040402,Chicago,IL,60373,5514
2013,17031040401,Chicago,IL,68140,14411
2013,17031040300,Chicago,IL,72417,27995
2013,17031842800,Chicago,IL,35340,5922
2013,17031040202,Chicago,IL,41897,11249
2013,17031040201,Chicago,IL,58750,9693
2013,17031040100,Chicago,IL,55243,9494
2013,17031032100,Chicago,IL,52592,11871
2013,17031842900,Chicago,IL,15146,4437
2013,17031031900,Chicago,IL,74612,9512
2013,17031031800,Chicago,IL,54125,23185
2013,17031031700,Chicago,IL,39475,4490
2013,17031031502,Chicago,IL,24118,8110
2013,17031843000,Chicago,IL,16574,2765
2013,17031031501,Chicago,IL,26134,10588
2013,17031031400,Chicago,IL,67022,14612
2013,17031031300,Chicago,IL,33984,3586
2013,17031031200,Chicago,IL,12485,3571
2013,17031843100,Chicago,IL,32292,6158
2013,17031031100,Chicago,IL,63329,13208
2013,17031031000,Chicago,IL,64868,8590
2013,17031030900,Chicago,IL,72647,14766
2013,17031030800,Chicago,IL,66414,13484
2013,17031843200,Chicago,IL,38209,8571
2013,17031030706,Chicago,IL,44970,6443
2013,17031030703,Chicago,IL,41959,14119
2013,17031030702,Chicago,IL,53199,7929
2013,17031030701,Chicago,IL,34719,20575
2013,17031843300,Chicago,IL,32386,14220
2013,17031030604,Chicago,IL,37424,6013
2013,17031030603,Chicago,IL,25992,5271
2013,17031030601,Chicago,IL,34384,5175
2013,17031030500,Chicago,IL,62083,15175
2013,17031843400,Chicago,IL,36375,21399
2013,17031030400,Chicago,IL,40871,14331
2013,17031030300,Chicago,IL,32589,8400
2013,17031030200,Chicago,IL,71071,20716
2013,17031030104,Chicago,IL,35130,9374
2013,17031843500,Chicago,IL,32679,22878
2013,17031030103,Chicago,IL,31029,7954
2013,17031030102,Chicago,IL,33537,6408
2013,17031030101,Chicago,IL,37979,7286
2013,17031020902,Chicago,IL,39464,5555
2013,17031843600,Chicago,IL,21134,3357
2013,17031020901,Chicago,IL,39658,5605
2013,17031020802,Chicago,IL,42479,8734
2013,17031020801,Chicago,IL,46611,11611
2013,17031020702,Chicago,IL,41454,7321
2013,17031843700,Chicago,IL,74643,25993
2013,17031020701,Chicago,IL,79167,15224
2013,17031020602,Chicago,IL,42733,6772
2013,17031020601,Chicago,IL,46591,11589
2013,17031020500,Chicago,IL,37684,7786
2013,17031843800,Chicago,IL,32260,6864
2013,17031020400,Chicago,IL,50987,11508
2013,17031020302,Chicago,IL,59890,11095
2013,17031020301,Chicago,IL,52171,15648
2013,17031020200,Chicago,IL,88704,7608
2013,17031843900,Chicago,IL,24153,5180
2013,17031020100,Chicago,IL,45865,7679
2013,17031010702,Chicago,IL,42188,10677
2013,17031010701,Chicago,IL,55220,3938
2013,17031010600,Chicago,IL,43109,8811
2013,17043840000,Chicago,IL,62813,16799
2013,17031010503,Chicago,IL,21230,5537
2013,17031010502,Chicago,IL,30057,4724
2013,17031010501,Chicago,IL,33090,9508
2013,17031010400,Chicago,IL,41765,10061
2013,17043840801,Chicago,IL,43558,15536
2013,17031010300,Chicago,IL,43483,9770
2013,17031010202,Chicago,IL,36315,13128
2013,17031010201,Chicago,IL,39908,4643
2013,17031010100,Chicago,IL,32191,7416
2017,27053108800,Minneapolis,MN,45156,5077
2017,27053126200,Minneapolis,MN,104832,7370
2017,27053126100,Minneapolis,MN,73900,13696
2017,27053000102,Minneapolis,MN,43021,4139
2017,27053126000,Minneapolis,MN,18995,2091
2017,27053000300,Minneapolis,MN,71389,15205
2017,27053125900,Minneapolis,MN,43355,9803
2017,27053000601,Minneapolis,MN,72904,14185
2017,27053125800,Minneapolis,MN,50954,9057
2017,27053000603,Minneapolis,MN,76818,13707
2017,27053125700,Minneapolis,MN,36164,9612
2017,27053001100,Minneapolis,MN,65167,8529
2017,27053125600,Minneapolis,MN,67868,14832
2017,27053001700,Minneapolis,MN,45819,8443
2017,27053111600,Minneapolis,MN,115962,8932
2017,27053002200,Minneapolis,MN,43542,17565
2017,27053111500,Minneapolis,MN,100489,9064
2017,27053002400,Minneapolis,MN,48304,9427
2017,27053111400,Minneapolis,MN,136188,19397
2017,27053002700,Minneapolis,MN,43250,9443
2017,27053111300,Minneapolis,MN,130363,13804
2017,27053003200,Minneapolis,MN,66319,6910
2017,27053111200,Minneapolis,MN,133464,11346
2017,27053003300,Minneapolis,MN,28000,9131
2017,27053111100,Minneapolis,MN,79122,13281
2017,27053003800,Minneapolis,MN,35000,3474
2017,27053110900,Minneapolis,MN,86196,11626
2017,27053005901,Minneapolis,MN,16918,3108
2017,27053110800,Minneapolis,MN,84566,5425
2017,27053005902,Minneapolis,MN,22731,7239
2017,27053110500,Minneapolis,MN,76031,7195
2017,27053006800,Minneapolis,MN,33152,6950
2017,27053110400,Minneapolis,MN,57232,7651
2017,27053007700,Minneapolis,MN,54921,6362
2017,27053110200,Minneapolis,MN,83197,6366
2017,27053007801,Minneapolis,MN,30821,5316
2017,27053110100,Minneapolis,MN,63229,8369
2017,27053008100,Minneapolis,MN,58471,4578
2017,27053110000,Minneapolis,MN,62109,11589
2017,27053008200,Minneapolis,MN,28520,8200
2017,27053109900,Minneapolis,MN,79475,11314
2017,27053008300,Minneapolis,MN,51964,7872
2017,27053109800,Minneapolis,MN,103226,13133
2017,27053008400,Minneapolis,MN,51375,10076
2017,27053109700,Minneapolis,MN,67716,7399
2017,27053008500,Minneapolis,MN,47549,5197
2017,27053109400,Minneapolis,MN,46417,13840
2017,27053009500,Minneapolis,MN,63690,19077
2017,27053109300,Minneapolis,MN,60287,4330
2017,27053009600,Minneapolis,MN,67778,13462
2017,27053109200,Minneapolis,MN,53238,2549
2017,27053010600,Minneapolis,MN,123472,26279
2017,27053109100,Minneapolis,MN,70758,13817
2017,27053010700,Minneapolis,MN,121583,13533
2017,27053109000,Minneapolis,MN,86786,7135
2017,27053011000,Minneapolis,MN,77759,4014
2017,27053108900,Minneapolis,MN,79116,5828
2017,27053011703,Minneapolis,MN,117237,15414
2017,27053000101,Minneapolis,MN,58240,10381
2017,27053011704,Minneapolis,MN,104934,15538
2017,27053108700,Minneapolis,MN,65511,4501
2017,27053011800,Minneapolis,MN,89554,12295
2017,27053108600,Minneapolis,MN,47917,3991
2017,27053011998,Minneapolis,MN,64028,6341
2017,27053108000,Minneapolis,MN,78210,11472
2017,27053012001,Minneapolis,MN,90179,10269
2017,27053107600,Minneapolis,MN,74622,6829
2017,27053012003,Minneapolis,MN,59898,8663
2017,27053107500,Minneapolis,MN,65694,10224
2017,27053012101,Minneapolis,MN,54792,12797
2017,27053107400,Minneapolis,MN,46917,6608
2017,27053012102,Minneapolis,MN,74653,7389
2017,27053107000,Minneapolis,MN,37776,5064
2017,27053100200,Minneapolis,MN,36639,9380
2017,27053106900,Minneapolis,MN,35387,9949
2017,27053100400,Minneapolis,MN,31293,4290
2017,27053106700,Minneapolis,MN,55875,3390
2017,27053100500,Minneapolis,MN,45547,3456
2017,27053106600,Minneapolis,MN,96645,10336
2017,27053100700,Minneapolis,MN,49033,5781
2017,27053106500,Minneapolis,MN,116058,31096
2017,27053100800,Minneapolis,MN,39598,12663
2017,27053106400,Minneapolis,MN,28750,9769
2017,27053100900,Minneapolis,MN,44526,5872
2017,27053106200,Minneapolis,MN,29426,10797
2017,27053101200,Minneapolis,MN,75821,14746
2017,27053106000,Minneapolis,MN,17551,7763
2017,27053101300,Minneapolis,MN,40658,8400
2017,27053105700,Minneapolis,MN,22250,6361
2017,27053101600,Minneapolis,MN,24792,8539
2017,27053105600,Minneapolis,MN,40842,5951
2017,27053101800,Minneapolis,MN,48661,15153
2017,27053105500,Minneapolis,MN,78412,11135
2017,27053101900,Minneapolis,MN,51179,11048
2017,27053105400,Minneapolis,MN,46008,10386
2017,27053102000,Minneapolis,MN,54960,7966
2017,27053105204,Minneapolis,MN,22271,5110
2017,27053102100,Minneapolis,MN,39777,5681
2017,27053105201,Minneapolis,MN,56483,10691
2017,27053102300,Minneapolis,MN,20950,8085
2017,27053105100,Minneapolis,MN,105000,13597
2017,27053102500,Minneapolis,MN,49000,9762
2017,27053104900,Minneapolis,MN,21557,5017
2017,27053102600,Minneapolis,MN,60000,11011
2017,27053104800,Minneapolis,MN,20126,2047
2017,27053102800,Minneapolis,MN,31827,11877
2017,27053104400,Minneapolis,MN,59500,13371
2017,27053102900,Minneapolis,MN,35833,11100
2017,27053104100,Minneapolis,MN,40486,11062
2017,27053103000,Minneapolis,MN,61442,15111
2017,27053104000,Minneapolis,MN,39514,7425
2017,27053103100,Minneapolis,MN,34563,12821
2017,27053103900,Minneapolis,MN,23018,3718
2017,27053103400,Minneapolis,MN,22365,5777
2017,27053103700,Minneapolis,MN,36000,5043
2017,27053103600,Minneapolis,MN,92500,10367
2016,27053005902,Minneapolis,MN,21279,6688
2016,27053108800,Minneapolis,MN,42473,8024
2016,27053011704,Minneapolis,MN,92995,8559
2016,27053111600,Minneapolis,MN,114563,8155
2016,27053002200,Minneapolis,MN,28966,5117
2016,27053108700,Minneapolis,MN,60417,13485
2016,27053011800,Minneapolis,MN,87539,12906
2016,27053110500,Minneapolis,MN,75772,7908
2016,27053006800,Minneapolis,MN,32012,2474
2016,27053108600,Minneapolis,MN,46715,5179
2016,27053011998,Minneapolis,MN,61686,6474
2016,27053126200,Minneapolis,MN,104691,9688
2016,27053000101,Minneapolis,MN,60227,16711
2016,27053108000,Minneapolis,MN,67191,11881
2016,27053012001,Minneapolis,MN,92891,11714
2016,27053110400,Minneapolis,MN,55915,7782
2016,27053007700,Minneapolis,MN,52280,6398
2016,27053107600,Minneapolis,MN,73231,6314
2016,27053012003,Minneapolis,MN,55912,8336
2016,27053111500,Minneapolis,MN,101343,14790
2016,27053002400,Minneapolis,MN,46830,7125
2016,27053107500,Minneapolis,MN,60125,10936
2016,27053012101,Minneapolis,MN,50665,7099
2016,27053110200,Minneapolis,MN,76452,10377
2016,27053007801,Minneapolis,MN,28409,7196
2016,27053107400,Minneapolis,MN,41587,7878
2016,27053012102,Minneapolis,MN,69167,8262
2016,27053125800,Minneapolis,MN,45298,9723
2016,27053000603,Minneapolis,MN,72132,13080
2016,27053107000,Minneapolis,MN,34968,7786
2016,27053100200,Minneapolis,MN,34177,6952
2016,27053110100,Minneapolis,MN,58352,9180
2016,27053008100,Minneapolis,MN,57928,5662
2016,27053106900,Minneapolis,MN,39688,6358
2016,27053100400,Minneapolis,MN,31854,4747
2016,27053111400,Minneapolis,MN,120972,9481
2016,27053002700,Minneapolis,MN,45313,10651
2016,27053106700,Minneapolis,MN,52669,9088
2016,27053100500,Minneapolis,MN,43318,4173
2016,27053110000,Minneapolis,MN,58214,10531
2016,27053008200,Minneapolis,MN,30000,7413
2016,27053106600,Minneapolis,MN,88929,23416
2016,27053100700,Minneapolis,MN,49335,5037
2016,27053126000,Minneapolis,MN,18779,1994
2016,27053000300,Minneapolis,MN,67393,8270
2016,27053106500,Minneapolis,MN,116875,23779
2016,27053100800,Minneapolis,MN,40735,7879
2016,27053109900,Minneapolis,MN,75600,18892
2016,27053008300,Minneapolis,MN,52845,5416
2016,27053106400,Minneapolis,MN,29786,7487
2016,27053100900,Minneapolis,MN,41638,9589
2016,27053111300,Minneapolis,MN,119757,5967
2016,27053003200,Minneapolis,MN,61298,9576
2016,27053106200,Minneapolis,MN,21193,6697
2016,27053101200,Minneapolis,MN,72214,11994
2016,27053109800,Minneapolis,MN,103302,10577
2016,27053008400,Minneapolis,MN,45757,7752
2016,27053106000,Minneapolis,MN,12895,5349
2016,27053101300,Minneapolis,MN,33846,5978
2016,27053125700,Minneapolis,MN,35268,6742
2016,27053001100,Minneapolis,MN,59400,7941
2016,27053105700,Minneapolis,MN,24041,4775
2016,27053101600,Minneapolis,MN,20361,4503
