BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
23306,2015,Residential,Seattle,WA,98146,1957,"51,098",,31.5,34.9,98.9,109.7,1609461,1784818,0,1609528,0
23307,2015,Residential,Seattle,WA,98104,1999,"57,042",,25.1,26.8,78.8,84.2,1078050,1151226,0,1078095,0
23310,2015,NonResidential,Seattle,WA,98104,1951,"47,699",,260.3,260.4,507.8,507.9,12236144,12240056,7396214,4730880,109248
23311,2015,NonResidential,Seattle,WA,98104,1945,"274,568",,91.9,95.4,194.4,196.1,25246386,26201518,13364736,11882142,0
23313,2015,NonResidential,Seattle,WA,98122,1956,"21,282",,62.5,75.7,122.7,140.8,1228041,1488290,745172,482890,0
23319,2015,Residential,Seattle,WA,98104,1982,"76,855",,36.6,42.7,114.8,134.1,2810484,3282716,0,2810600,0
23320,2015,NonResidential,Seattle,WA,98118,1921,"41,022",,94.0,92.0,295.3,288.9,3857679,3774365,0,3857839,0
23322,2015,Residential,Seattle,WA,98125,1982,"93,087",,32.4,35.6,96.6,105.5,1914485,2108609,0,1772367,142192
23323,2015,Residential,Seattle,WA,98125,1965,"86,835",,42.9,48.8,105.9,117.9,2630280,2988977,0,1785413,844941
23327,2015,Residential,Seattle,WA,98125,1990,"128,649",,34.2,36.3,107.5,113.9,3902177,4135889,0,3902340,0
23331,2015,NonResidential,Seattle,WA,98125,1985,"33,580",,33.8,35.9,106.1,112.6,695803,738633,0,695832,0
23335,2015,Residential,Seattle,WA,98125,2010,"165,914",,34.8,35.8,84.2,85.3,4338616,4469361,0,2849985,1488749
23338,2015,Residential,Seattle,WA,98125,2001,"21,388",,26.2,29.2,82.4,91.5,451668,501651,0,451687,0
23340,2015,Residential,Seattle,WA,98125,2000,"103,554",,24.4,26.0,76.8,81.8,1961982,2090134,0,1962064,0
23342,2015,NonResidential,Seattle,WA,98165,1977,"21,936",,6.6,8.5,13.5,16.0,145573,185410,0,68982,76593
23343,2015,NonResidential,Seattle,WA,98125,1969,"30,160",,39.4,45.5,63.9,70.3,1187723,1370632,0,324605,863131
23355,2015,Residential,Seattle,WA,98136,1992,"29,357",,19.9,21.6,62.5,67.9,584256,634404,0,584280,0
23360,2015,Residential,Seattle,WA,98136,1991,"28,645",,24.3,26.0,76.4,81.5,696522,743641,0,696551,0
23364,2015,Residential,Seattle,WA,98136,1991,"34,544",,31.6,35.9,87.3,96.7,964015,1094833,0,790509,173539
23365,2015,Residential,Seattle,WA,98136,1960,"22,195",,24.9,28.6,78.3,89.6,553230,633677,0,553253,0
23367,2015,Residential,Seattle,WA,98116,1976,"72,155",,27.3,32.1,70.3,81.1,1972396,2313491,0,1435090,537365
23368,2015,NonResidential,Seattle,WA,98011,1909,"111,137",,92.8,94.3,203.3,202.3,9191826,9337824,0,5016804,4175230
23372,2015,Residential,Seattle,WA,98136,1989,"30,080",,20.4,22.3,63.9,70.0,612173,670440,0,612198,0
23373,2015,Residential,Seattle,WA,98121,1993,"260,685",,47.6,52.4,107.4,115.1,15088676,16610420,0,8709355,6379681
23396,2015,NonResidential,Seattle,WA,98106,1997,"40,189",,54.6,63.7,110.1,119.6,2046914,2387615,0,944666,1102287
23397,2015,NonResidential,Seattle,WA,98106,1966,"28,109",,81.8,81.8,237.4,237.4,2298648,2298648,0,2038554,260179
23400,2015,NonResidential,Seattle,WA,98103,1988,"66,484",,40.0,40.0,125.6,125.6,3053785,3053785,0,3053912,0
23404,2015,NonResidential,Seattle,WA,98122,1959,"25,151",,63.9,73.7,134.3,146.1,1543147,1780117,826402,716774,0
23408,2015,NonResidential,Seattle,WA,98104,1928,"35,770",,72.7,82.4,109.6,119.7,2601945,2946833,0,568782,2033187
23409,2015,Residential,Seattle,WA,98104,1925,"51,900",,51.2,63.4,72.2,85.0,2656729,3290785,0,458055,2198693
23410,2015,NonResidential,Seattle,WA,98101,1928,"48,006",,49.2,48.0,105.7,101.9,2363705,2305450,0,1241428,1122328
23416,2015,NonResidential,Seattle,WA,98104,1960,"29,631",,128.4,135.8,306.4,314.0,4367202,4615543,0,2789798,1577519
23418,2015,NonResidential,Seattle,WA,98104,1989,"23,472",,46.6,46.3,128.9,122.0,1058986,1050918,0,868385,190637
23419,2015,Specialty,Seattle,WA,98134,1973,"21,315",,136.5,167.9,227.0,261.4,2788860,3428978,0,816946,1971948
23420,2015,Residential,Seattle,WA,98102,1996,"23,821",,37.1,41.9,69.5,74.5,884084,997547,0,348355,535743
23421,2015,Residential,Seattle,WA,98101,1980,"53,290",,30.9,35.2,96.9,110.6,1645241,1876547,0,1645309,0
23430,2015,Residential,Seattle,WA,98102,1991,"32,040",,26.3,28.4,82.5,89.3,841891,911303,0,841925,0
23432,2015,Residential,Seattle,WA,98119,1985,"22,716",,33.5,37.0,105.1,116.2,760071,840663,0,760102,0
23433,2015,Residential,Seattle,WA,98119,1967,"43,477",,50.7,56.4,120.6,133.1,1688745,1877139,0,1073339,615450
23435,2015,Residential,Seattle,WA,98119,1930,"31,040",,25.3,29.7,79.2,92.8,654446,766433,0,650774,3699
23438,2015,Residential,Seattle,WA,98119,1982,"109,864",,23.8,26.4,74.8,82.8,2091869,2317890,0,2091956,0
23439,2015,Residential,Seattle,WA,98119,1982,"25,357",,20.7,24.3,58.8,67.5,524479,617164,0,449498,74999
23440,2015,Residential,Seattle,WA,98119,1975,"24,084",,43.8,51.4,97.3,110.7,1055624,1239078,0,591169,464480
23446,2015,Residential,Seattle,WA,98109,1915,"24,280",,33.5,38.0,72.7,83.9,814123,921762,0,435013,379128
23447,2015,Residential,Seattle,WA,98109,1958,"36,732",,24.7,27.4,77.6,85.9,907617,1004810,0,907655,0
23449,2015,Residential,Seattle,WA,98109,1929,"41,137",,42.2,51.9,60.3,70.5,1758580,2164450,0,318578,1440015
23450,2015,Residential,Seattle,WA,98109,1913,"21,234",,36.1,40.1,71.1,80.9,767213,850457,0,336551,430675
23451,2015,Residential,Seattle,WA,98109,1962,"29,454",,27.2,30.6,85.4,96.1,697824,785377,0,697853,0
23452,2015,Residential,Seattle,WA,98198,1962,"25,596",,23.2,24.2,72.7,76.0,592805,619487,0,592830,0
23453,2015,Residential,Seattle,WA,98109,1948,"23,120",,46.1,53.2,64.1,71.6,1066894,1230852,0,173297,893604
23454,2015,Residential,Seattle,WA,98119,1958,"39,212",,33.7,38.7,105.7,121.4,1320334,1515890,0,1320389,0
23457,2015,Residential,Seattle,WA,98119,1960,"22,093",,21.1,23.5,66.4,73.8,467034,519235,0,467053,0
23458,2015,Residential,Seattle,WA,98109,1906,"22,113",,33.6,38.8,105.5,121.8,742630,858033,0,742661,0
23459,2015,NonResidential,Seattle,WA,98119,1984,"57,110",,56.8,60.2,166.2,172.0,2103293,2231562,0,1890368,213004
23462,2015,Residential,Seattle,WA,98119,1914,"40,370",,24.2,27.3,76.1,85.7,978463,1102136,0,978504,0
23465,2015,Residential,Seattle,WA,98119,1924,"51,150",,68.1,82.2,96.0,111.4,3292049,3971202,0,566698,2725375
23466,2015,Residential,Seattle,WA,98119,1950,"129,860",,63.9,76.2,99.0,111.9,5326222,6351498,0,1269863,4056411
23484,2015,Residential,Seattle,WA,98144,1968,"35,796",,34.2,38.3,107.2,120.4,1222509,1372572,0,1222560,0
23495,2015,Residential,Seattle,WA,98125,1975,"72,671",,34.5,37.7,106.7,116.8,2025532,2216025,0,1984657,40957
23496,2015,Residential,Seattle,WA,98125,1967,"22,382",,29.2,32.2,91.6,101.1,638238,704034,0,638264,0
23499,2015,Residential,Seattle,WA,98125,1977,"27,639",,28.8,31.0,90.5,97.4,686091,738637,0,686119,0
23501,2015,Residential,Seattle,WA,98125,1970,"101,613",,22.2,25.0,59.3,67.7,2251442,2541069,0,1753554,497961
23502,2015,Residential,Seattle,WA,98125,1986,"30,942",,29.0,32.4,91.1,101.7,897514,1002525,0,897551,0
23503,2015,NonResidential,Seattle,WA,98126,1902,"20,398",,445.4,460.1,813.8,819.3,9085108,9385788,0,3378201,5707048
23504,2015,NonResidential,Seattle,WA,98134,1952,"41,308",,38.4,44.8,93.0,99.6,1588231,1849300,0,1040360,547914
23510,2015,Residential,Seattle,WA,98126,1978,"39,888",,54.8,63.2,104.7,120.5,2185530,2522499,0,900024,1285543
23515,2015,Residential,Seattle,WA,98125,2000,"30,833",,22.9,24.7,72.0,77.5,706961,761049,0,706991,0
23516,2015,Residential,Seattle,WA,98109,2001,"28,453",,30.4,31.7,95.3,99.4,863773,901121,0,862819,989
23517,2015,Residential,Seattle,WA,98102,1966,"28,291",,23.0,24.6,72.1,77.3,650008,696706,0,650035,0
23518,2015,Residential,Seattle,WA,98109,1999,"34,459",,24.6,24.6,77.1,77.1,966764,966764,0,966804,0
23519,2015,Residential,Seattle,WA,98116,2002,"40,025",,37.8,41.2,93.0,99.0,1514279,1650456,0,1019753,494568
23521,2015,Residential,Seattle,WA,98102,1981,"25,012",,30.4,33.5,95.5,105.2,760574,837821,0,760605,0
23522,2015,Residential,Seattle,WA,98109,1968,"35,750",,33.7,37.3,74.2,83.5,1206065,1334163,0,663407,542685
23523,2015,Residential,Seattle,WA,98109,1984,"34,726",,24.6,26.4,77.1,83.0,853071,917828,0,853107,0
23530,2015,Residential,Seattle,WA,98122,1980,"49,106",,23.5,27.3,73.7,85.6,1153276,1339272,0,1153324,0
23531,2015,Residential,Seattle,WA,98122,1965,"24,754",,26.7,28.7,83.9,90.1,661380,710090,0,661408,0
23543,2015,Residential,Seattle,WA,98125,2002,"30,870",,24.9,27.2,78.0,85.5,804237,881387,0,804270,0
23552,2015,Residential,Seattle,WA,98104,2001,"109,284",,22.0,23.3,69.0,73.3,1727783,1836081,0,1727855,0
23554,2015,Residential,Seattle,WA,98109,1999,"28,766",,27.3,31.2,66.2,73.8,786346,897606,0,515511,270856
23557,2015,Residential,Seattle,WA,98109,1981,"24,570",,29.4,32.4,92.2,101.9,721723,797155,0,721753,0
23558,2015,Residential,Seattle,WA,98122,2007,"50,749",,30.4,30.4,94.2,94.2,1540618,1540618,0,1512679,28001
23559,2015,Residential,Seattle,WA,98122,2007,"91,520",,37.3,37.4,116.0,116.0,3418139,3419980,0,3361800,56479
23560,2015,Residential,Seattle,WA,98102,2004,"62,504",,19.8,19.8,62.2,62.2,1069095,1069095,0,1067557,1582
23561,2015,Residential,Seattle,WA,98121,2003,"39,962",,36.5,40.8,79.5,87.7,1456808,1631879,0,787415,669426
23562,2015,NonResidential,Seattle,WA,98104,1913,"43,878",,22.5,22.4,70.7,70.3,739662,735897,0,739692,0
23566,2015,NonResidential,Seattle,WA,98119,1912,"34,976",,22.9,22.9,64.4,64.4,801264,801264,0,675407,125885
23567,2015,Residential,Seattle,WA,98119,1947,"22,604",,64.5,78.4,89.9,104.5,1457827,1772951,0,239652,1218185
23570,2015,Residential,Seattle,WA,98119,1909,"46,296",,55.8,68.3,74.6,87.8,2583968,3162526,0,355267,2228716
23571,2015,Residential,Seattle,WA,98119,1929,"36,282",,31.4,35.8,69.6,81.6,985236,1125034,0,551010,434249
23574,2015,Residential,Seattle,WA,98119,1970,"54,820",,48.4,55.7,127.1,148.4,2157144,2479472,0,1625710,531501
23576,2015,Residential,Seattle,WA,98119,1930,"31,552",,49.7,61.6,69.7,82.2,1566802,1944106,0,264548,1302265
23577,2015,Residential,Seattle,WA,98119,1925,"29,533",,44.9,51.2,68.1,74.8,1324965,1513013,0,296639,1028338
23578,2015,Residential,Seattle,WA,98119,1930,"20,688",,73.5,85.7,100.3,113.1,1521202,1771952,0,228951,1292260
23579,2015,Residential,Seattle,WA,98119,1946,"22,972",,62.0,74.0,86.1,98.7,1425226,1700473,0,230147,1195089
23589,2015,Residential,Seattle,WA,98119,1985,"49,034",,30.0,33.1,94.1,103.9,1364063,1505508,0,1364119,0
23590,2015,Residential,Seattle,WA,98133,1962,"33,164",,21.8,22.9,68.4,71.8,587903,617360,0,587927,0
23593,2015,Residential,Seattle,WA,98119,1907,"38,407",,31.3,36.1,98.1,113.3,1200381,1385870,0,1200431,0
23594,2015,Residential,Seattle,WA,98119,1955,"88,422",,57.1,67.9,90.5,101.9,4285049,5101383,0,1098849,3186245
23595,2015,Residential,Seattle,WA,98119,1907,"34,498",,27.4,32.6,40.0,46.1,943853,1123577,0,185431,758429
23605,2015,Residential,Seattle,WA,98125,1985,"56,074",,27.7,30.1,87.0,94.4,1554342,1686439,0,1554407,0
23609,2015,Residential,Seattle,WA,98125,1981,"43,132",,26.0,28.2,81.6,88.5,1120197,1215144,0,1120243,0
23610,2015,Residential,Seattle,WA,98125,1968,"25,671",,26.0,28.2,81.5,88.5,666385,723561,0,666413,0
23611,2015,Residential,Seattle,WA,98125,1993,"31,379",,26.9,29.1,84.4,91.3,843078,912748,0,843113,0
23612,2015,Residential,Seattle,WA,98125,1969,"24,052",,9.7,10.1,30.4,31.7,232968,243030,0,232978,0
23615,2015,Residential,Seattle,WA,98125,2003,"119,355",,27.7,29.7,87.0,93.2,2023258,2165211,0,2023342,0
23618,2015,NonResidential,Seattle,WA,98119,1957,"38,255",,24.2,30.0,48.1,54.2,925097,1147076,0,416476,508638
23622,2015,Specialty,Seattle,WA,98119,1955,"260,241",,125.6,137.7,337.5,370.2,32675250,35823228,0,25606386,7069925
23632,2015,Residential,Seattle,WA,98115,1970,"144,779",,26.6,28.5,83.5,89.4,3850963,4122464,0,3851124,0
23633,2015,Residential,Seattle,WA,98115,1967,"20,210",,26.5,29.1,67.9,75.0,529807,581979,0,383854,145969
23637,2015,Residential,Seattle,WA,98118,1956,"21,708",,60.6,72.7,102.2,114.8,1315298,1577240,0,400280,915035
23639,2015,Residential,Seattle,WA,98118,2006,"55,842",,31.1,33.4,97.7,104.9,1331031,1429141,0,1331086,0
23641,2015,Residential,Seattle,WA,98102,1970,"97,160",,36.2,43.0,113.7,135.0,3909668,4642519,0,3909830,0
23643,2015,Residential,Seattle,WA,98112,1929,"23,875",,49.7,60.0,82.5,95.2,1185469,1431479,0,347397,838086
23652,2015,Residential,Seattle,WA,98107,1999,"28,467",,17.6,18.7,55.1,58.8,435985,465339,0,436003,0
23653,2015,NonResidential,Seattle,WA,98103,1989,"48,924",,64.6,68.8,151.4,150.9,2023197,2156584,0,1253337,769913
23657,2015,Residential,Seattle,WA,98109,2001,"22,551",,40.6,42.1,119.2,120.8,916001,950423,0,825947,90089
23658,2015,Residential,Seattle,WA,98102,1989,"21,643",,44.0,52.6,69.4,79.5,951913,1138862,0,239998,711925
23660,2015,Residential,Seattle,WA,98109,1994,"26,964",,26.9,28.3,68.8,70.3,609257,642321,0,440119,169156
23661,2015,Residential,Seattle,WA,98121,1998,"139,301",,33.9,36.1,103.4,110.2,3305797,3517197,0,3164711,141217
23671,2015,NonResidential,Seattle,WA,98102,1959,"50,333",,29.4,34.6,92.2,108.8,1477321,1743543,0,1477382,0
23672,2015,NonResidential,Seattle,WA,98102,1986,"57,432",,73.1,79.1,229.7,248.3,2498684,2700903,0,2498788,0
23673,2015,NonResidential,Seattle,WA,98102,1969,"25,912",,35.5,39.0,111.6,122.4,615894,675680,0,615920,0
23674,2015,NonResidential,Seattle,WA,98102,2000,"57,132",,67.8,67.8,213.0,213.0,2286622,2286622,0,2286717,0
23677,2015,Residential,Seattle,WA,98126,1968,"49,510",,54.4,61.4,148.6,168.9,2694853,3038937,0,2166976,527967
23679,2015,Residential,Seattle,WA,98126,1977,"23,664",,41.6,47.0,130.6,147.5,984618,1111734,0,984659,0
23680,2015,Residential,Seattle,WA,98126,2006,"42,169",,30.6,32.8,96.1,103.1,1121259,1202918,0,1121306,0
23681,2015,Residential,Seattle,WA,98126,2006,"56,334",,32.8,35.7,79.0,85.2,1870069,2034626,0,1213075,657044
23682,2015,Residential,Seattle,WA,98126,2008,"144,682",,36.2,38.5,89.7,95.6,5231373,5573246,0,3583206,1648316
23689,2015,NonResidential,Seattle,WA,98106,1957,"24,224",,44.0,49.6,100.0,105.9,1064745,1201212,0,623884,440886
23691,2015,NonResidential,Seattle,WA,98106,1963,"23,706",,16.8,20.2,34.2,37.8,398357,479695,0,187572,210793
23695,2015,Residential,Seattle,WA,98109,1963,"27,288",,43.9,52.8,71.7,81.1,1198401,1441491,0,334690,863725
23701,2015,NonResidential,Seattle,WA,98108,1963,"31,900",,34.1,34.1,107.0,107.0,1090032,1090032,0,1090077,0
23711,2015,NonResidential,Seattle,WA,98136,1917,"49,066",,77.9,100.7,106.2,130.1,3819263,4934802,0,571633,3247654
23712,2015,NonResidential,Seattle,WA,98136,1952,"30,740",,39.4,46.5,73.0,81.2,1573701,1855173,0,604231,969496
23713,2015,Residential,Seattle,WA,98118,1962,"21,540",,35.7,35.7,112.2,112.2,769676,769676,0,769707,0
23714,2015,Residential,Seattle,WA,98118,1947,"332,900",,33.0,37.1,103.6,116.5,10985265,12352506,0,10985721,0
23716,2015,NonResidential,Seattle,WA,98118,1959,"67,450",,253.8,263.5,604.9,607.2,10851443,11266246,0,6924747,3926985
23722,2015,Specialty,Seattle,WA,98117,1958,"39,971",,37.5,48.2,69.7,84.0,1499128,1927090,0,579552,919600
23723,2015,Residential,Seattle,WA,98109,2006,"67,796",,58.1,65.2,143.4,156.1,2292169,2573335,0,1556411,735823
23725,2015,Residential,Seattle,WA,98109,1987,"120,693",,28.0,30.2,63.2,65.5,3141271,3383271,0,1813463,1327883
23730,2015,NonResidential,Seattle,WA,98119,1948,"46,970",,0.2,0.2,0.8,0.8,11441,11441,0,11442,0
23736,2015,NonResidential,Seattle,WA,98119,1931,"47,554",,33.1,32.3,92.4,89.8,1029084,1003381,0,857817,171303
23742,2015,NonResidential,Seattle,WA,98119,1979,"43,016",,26.4,33.8,33.3,41.0,1137520,1453424,0,114193,1023332
23743,2015,NonResidential,Seattle,WA,98119,1931,"24,196",,42.6,50.3,104.3,114.0,1031039,1217540,0,689629,341439
23744,2015,NonResidential,Seattle,WA,98119,1940,"20,671",,30.4,39.3,51.2,60.6,628023,812340,0,191369,436662
23752,2015,Residential,Seattle,WA,98122,1985,"24,150",,34.6,40.8,108.7,128.0,696777,820098,0,696805,0
23757,2015,NonResidential,Seattle,WA,98134,1927,"21,600",,24.2,30.5,50.7,58.0,523133,658094,0,260985,262159
23758,2015,Residential,Seattle,WA,98122,1999,"30,418",,24.2,25.0,75.9,78.4,519317,536200,0,519339,0
23759,2015,Residential,Seattle,WA,98119,2000,"21,754",,61.9,66.1,119.3,121.7,1187315,1269133,0,498826,688509
23761,2015,Residential,Seattle,WA,98107,1997,"29,378",,37.9,40.8,96.1,101.8,932514,1003660,0,661921,270621
23762,2015,NonResidential,Seattle,WA,98146,1977,"35,844",,32.4,32.4,101.8,101.8,1162519,1162519,0,1162567,0
23768,2015,NonResidential,Seattle,WA,98103,1916,"31,774",,50.3,52.0,146.2,147.9,1703060,1759806,0,1510719,192404
23769,2015,Residential,Seattle,WA,98103,2006,"106,218",,40.7,44.8,91.4,99.4,2759449,3041267,0,1580137,1179377
23774,2015,Residential,Seattle,WA,98103,1997,"217,146",,46.6,50.1,118.2,127.3,7431788,7983964,0,5286312,2145696
23782,2015,Residential,Seattle,WA,98115,1979,"33,852",,25.0,28.2,78.5,88.5,846274,953807,0,846309,0
23783,2015,Residential,Seattle,WA,98117,1976,"20,599",,27.9,29.9,87.5,94.0,488181,524270,0,488201,0
23789,2015,Residential,Seattle,WA,98102,1965,"66,150",,36.6,41.2,115.0,129.4,2422767,2725121,0,2422867,0
23791,2015,Residential,Seattle,WA,98112,1926,"29,896",,31.5,35.0,99.0,109.8,803812,892121,0,803845,0
23805,2015,Residential,Seattle,WA,98112,1910,"20,022",,22.4,24.7,33.6,38.7,447947,494161,0,96442,351509
23807,2015,Residential,Seattle,WA,98115,1984,"49,291",,22.0,24.1,69.1,75.6,1084048,1186552,0,1084093,0
23814,2015,Residential,Seattle,WA,98144,1972,"97,978",,30.4,33.8,95.6,106.0,2982450,3308963,0,2982574,0
23815,2015,Residential,Seattle,WA,98144,2008,"87,041",,28.2,29.6,88.7,93.1,1965116,2063103,0,1965197,0
23816,2015,Residential,Seattle,WA,98144,2008,"371,442",,27.8,29.1,47.9,49.3,6710600,7042517,0,2164656,4546033
23826,2015,Residential,Seattle,WA,98109,1964,"21,608",,22.2,25.0,69.6,78.6,478982,540749,0,479002,0
23828,2015,Residential,Seattle,WA,98117,1991,"33,733",,36.0,39.6,82.4,89.1,880590,968505,0,520740,359871
23834,2015,NonResidential,Seattle,WA,98134,1953,"26,094",,26.0,29.8,81.7,93.5,678713,776816,0,678741,0
23835,2015,NonResidential,Seattle,WA,98134,1983,"23,687",,24.1,24.1,75.7,75.7,571345,571345,0,571369,0
23836,2015,NonResidential,Seattle,WA,98134,1983,"24,221",,64.6,64.6,202.8,202.8,1564180,1564180,0,1564245,0
23846,2015,NonResidential,Seattle,WA,98121,1979,"34,030",,51.6,53.4,150.6,151.7,1757194,1818828,0,1568628,188631
23854,2015,NonResidential,Seattle,WA,98101,1900,"43,728",,245.2,245.2,277.8,277.8,10721568,10721568,0,426512,10295074
23857,2015,NonResidential,Seattle,WA,98101,1900,"34,455",,81.6,81.6,256.1,256.1,4700396,4700396,0,4700590,0
23858,2015,NonResidential,Seattle,WA,98101,1900,"32,027",,98.6,98.6,194.5,194.5,3158151,3158151,0,1394287,1763922
23861,2015,NonResidential,Seattle,WA,98105,1906,"32,160",,53.2,53.2,167.1,167.1,2655658,2655658,0,2655768,0
23863,2015,NonResidential,Seattle,WA,98134,1992,"47,836",,79.1,83.2,165.8,172.7,3428334,3605154,0,1716099,1712306
23867,2015,NonResidential,Seattle,WA,98134,1914,"34,425",,39.2,44.9,90.5,96.5,1958735,2243113,0,1179577,779207
23874,2015,Residential,Seattle,WA,98122,2009,"142,586",,41.3,41.6,66.0,67.1,4252035,4288087,0,1117560,3134521
23877,2015,Specialty,Seattle,WA,98108,1971,"52,609",,32.5,39.2,77.3,86.9,1711397,2064194,0,1085542,625900
23882,2015,Residential,Seattle,WA,98103,1993,"29,358",,26.4,29.5,66.1,73.1,775825,866748,0,538273,237574
23883,2015,Residential,Seattle,WA,98109,1999,"92,841",,37.3,37.7,114.3,114.8,1823782,1844428,0,1757561,66294
23888,2015,NonResidential,Seattle,WA,98116,1984,"40,304",,95.3,95.3,299.4,299.4,1916966,1916966,0,1917045,0
23890,2015,Residential,Seattle,WA,98117,1981,"82,082",,40.4,44.3,122.6,134.4,2522094,2768949,0,2396303,125891
23891,2015,Residential,Seattle,WA,98116,1995,"33,852",,33.9,36.7,66.6,69.6,1148373,1242964,0,502285,646109
23892,2015,Residential,Seattle,WA,98101,1985,"154,889",,29.2,31.5,80.3,85.4,4527521,4872588,0,3677903,849770
23894,2015,Residential,Seattle,WA,98144,2004,"193,946",,39.5,42.1,92.4,98.0,8259071,8804885,0,5091649,3167633
23896,2015,NonResidential,Seattle,WA,98108,1990,"29,619",,24.8,24.8,54.5,54.5,734495,734495,0,403749,330763
23905,2015,Residential,Seattle,WA,98144,1968,"34,846",,29.2,32.3,91.7,101.3,1018190,1124048,0,1018233,0
23906,2015,NonResidential,Seattle,WA,98144,1922,"21,592",,74.7,92.4,129.4,148.1,1545485,1913488,0,505257,1040249
23909,2015,Residential,Seattle,WA,98144,1980,"62,538",,30.0,33.2,94.3,104.2,1885314,2083202,0,1885393,0
23910,2015,NonResidential,Seattle,WA,98144,1907,"25,200",,69.1,73.4,175.9,174.5,1658751,1762640,0,1186764,472036
23918,2015,NonResidential,Seattle,WA,98144,1963,"28,296",,55.4,53.2,173.9,167.0,1489392,1430332,0,1489454,0
23924,2015,Residential,Seattle,WA,98101,1982,"124,260",,39.7,46.4,124.8,145.7,1429800,1669548,0,1429859,0
23925,2015,Residential,Seattle,WA,98122,1998,"71,597",,34.3,37.0,107.7,116.2,1526587,1648255,0,1526650,0
23928,2015,NonResidential,Seattle,WA,98122,1999,"31,357",,64.4,68.9,188.5,199.1,1963054,2102453,0,1765121,198007
23930,2015,NonResidential,Seattle,WA,98134,1968,"160,000",,9.2,9.2,29.0,29.0,1476506,1476506,0,1476567,0
23934,2015,NonResidential,Seattle,WA,98134,1960,"53,550",,74.5,88.6,137.7,153.8,3986851,4743273,0,1526411,2460503
23935,2015,NonResidential,Seattle,WA,98134,1924,"38,412",,42.2,55.3,69.8,83.5,1689261,2210913,0,486549,1202732
23936,2015,NonResidential,Seattle,WA,98134,1930,"25,881",,20.8,20.8,65.2,65.2,537141,537141,0,537164,0
23937,2015,Residential,Seattle,WA,98115,1979,"91,560",,27.4,30.7,86.1,96.4,2509232,2810977,0,2509336,0
23939,2015,Residential,Seattle,WA,98144,2001,"23,286",,37.9,37.9,119.2,119.2,883629,883629,0,883665,0
23940,2015,Residential,Seattle,WA,98103,1989,"37,456",,22.9,25.5,71.8,80.1,855964,955638,0,855999,0
23944,2015,Residential,Seattle,WA,98122,1963,"50,784",,33.6,36.5,95.0,107.3,1705685,1853302,0,1450946,254799
